alert_id,fecha_alerta,id_cliente,provincia,bloque_analitico,categoria_h,familia,familia_comercial,tipo_alerta,motivo,segment_or_pattern,loyalty_tier,trend,prioridad,score,expected_impact_eur,urgency_factor,conversion_probability,canal_recomendado,contact_window_days,trace_features,holiday_period,campaign_active,campaign_name
ALT-20251229-000403,2025-12-29,42737,Jaén,Commodities,Categoria C1,Categoria C1,Anestesia,capture_window,"Cliente promiscuo: capturado 28% del potencial; €2,468 de demanda desviada a competencia",promiscuous,near_loyal,stable,High,1590.7848910380603,2468.0714,0.7,0.9207796193984041,delegado,7,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""near_loyal"", ""trend"": ""stable"", ""share_of_potential"": 0.27623388581952124, ""potencial_h"": 3410.04, ""volume_eur_current"": 941.9686000000002, ""volume_eur_baseline"": 914.4936, ""recency_days"": 55.0, ""conversion_probability"": 0.9207796193984041}",True,False,
ALT-20251229-000404,2025-12-29,42635,Córdoba,Commodities,Categoria C1,Categoria C1,Anestesia,capture_window,"Cliente promiscuo: capturado 28% del potencial; €2,468 de demanda desviada a competencia",promiscuous,near_loyal,declining,High,1590.78489103806,2468.0714,0.7,0.920779619398404,delegado,7,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""near_loyal"", ""trend"": ""declining"", ""share_of_potential"": 0.2762338858195212, ""potencial_h"": 3410.04, ""volume_eur_current"": 941.9686, ""volume_eur_baseline"": 1662.7242, ""recency_days"": 118.0, ""conversion_probability"": 0.920779619398404}",True,False,
ALT-20251229-000405,2025-12-29,1000101969,Vizcaya,Commodities,Categoria C1,Categoria C1,Anestesia,capture_window,"Cliente promiscuo: capturado 28% del potencial; €2,469 de demanda desviada a competencia",promiscuous,near_loyal,new,High,1590.096020432167,2468.7308,0.7,0.9201350521792512,delegado,7,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""near_loyal"", ""trend"": ""new"", ""share_of_potential"": 0.27604051565377535, ""potencial_h"": 3410.04, ""volume_eur_current"": 941.3092000000001, ""volume_eur_baseline"": 0.0, ""recency_days"": 5.0, ""conversion_probability"": 0.9201350521792512}",True,False,
ALT-20251229-000406,2025-12-29,25896,Zamora,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),silent,"Cliente sistemático silencioso: ~€2,825/año en histórico, sin compra 223d",systematic_silent,,declining,Medium,1584.2195188930405,2825.252267676768,0.8821917808219178,0.6356164383561644,delegado,30,"{""pattern"": ""systematic_silent"", ""trend"": ""declining"", ""recency_days"": 223.0, ""frequency_recent"": 0, ""frequency_baseline"": 1, ""volume_recent"": 0.0, ""expected_vol_recent"": 1307.8728, ""mean_interpurchase_days"": 79.2, ""lifetime_volume"": 6130.410400000001, ""conversion_probability"": 0.6356164383561644}",True,False,
ALT-20251229-000407,2025-12-29,42065,Sevilla,Commodities,Categoria C1,Categoria C1,Anestesia,capture_window,"Cliente promiscuo: capturado 27% del potencial; €2,475 de demanda desviada a competencia",promiscuous,near_loyal,new,High,1583.6378673566603,2474.8851999999997,0.7,0.9141190914671579,delegado,7,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""near_loyal"", ""trend"": ""new"", ""share_of_potential"": 0.27423572744014735, ""potencial_h"": 3410.04, ""volume_eur_current"": 935.1548, ""volume_eur_baseline"": 0.0, ""recency_days"": 32.0, ""conversion_probability"": 0.9141190914671579}",True,False,
ALT-20251229-000408,2025-12-29,1000082721,Las Palmas,Commodities,Categoria C1,Categoria C1,Anestesia,churn_risk,"Caída sostenida: €4,149→€1,442",churn_risk_dropping,loyal,declining,High,1583.5731210000004,2706.9626000000007,0.9,0.65,delegado,7,"{""segment"": ""churn_risk_dropping"", ""loyalty_tier"": ""loyal"", ""trend"": ""declining"", ""share_of_potential"": 0.31715469613259667, ""potencial_h"": 4546.72, ""volume_eur_current"": 1442.0136, ""volume_eur_baseline"": 4148.976200000001, ""recency_days"": 230.0, ""conversion_probability"": 0.65}",True,False,
ALT-20251229-000409,2025-12-29,1000082339,Sevilla,Commodities,Categoria C1,Categoria C1,Anestesia,capture_window,"Cliente promiscuo: capturado 27% del potencial; €2,477 de demanda desviada a competencia",promiscuous,near_loyal,stable,High,1581.551024224064,2476.8633999999997,0.7,0.9121853898096993,delegado,7,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""near_loyal"", ""trend"": ""stable"", ""share_of_potential"": 0.2736556169429098, ""potencial_h"": 3410.04, ""volume_eur_current"": 933.1766000000001, ""volume_eur_baseline"": 1127.9194, ""recency_days"": 278.0, ""conversion_probability"": 0.9121853898096993}",True,False,
ALT-20251229-000410,2025-12-29,1000078339,Cuenca,Commodities,Categoria C2,Categoria C2,Bioseguridad,churn_risk,"Caída sostenida: €4,307→€1,613",churn_risk_dropping,loyal,declining,High,1576.005093,2694.0258,0.9,0.65,delegado,7,"{""segment"": ""churn_risk_dropping"", ""loyalty_tier"": ""loyal"", ""trend"": ""declining"", ""share_of_potential"": 1.4843930635838152, ""potencial_h"": 1086.44, ""volume_eur_current"": 1612.7040000000002, ""volume_eur_baseline"": 4306.7298, ""recency_days"": 42.0, ""conversion_probability"": 0.65}",True,False,
ALT-20251229-000411,2025-12-29,1000073509,Alicante,Commodities,Categoria C1,Categoria C1,Anestesia,capture_window,"Cliente promiscuo: capturado 27% del potencial; €2,482 de demanda desviada a competencia",promiscuous,near_loyal,stable,High,1575.9933205058314,2482.1072,0.7,0.9070595457335788,delegado,7,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""near_loyal"", ""trend"": ""stable"", ""share_of_potential"": 0.2721178637200736, ""potencial_h"": 3410.04, ""volume_eur_current"": 927.9327999999999, ""volume_eur_baseline"": 1003.7952, ""recency_days"": 186.0, ""conversion_probability"": 0.9070595457335788}",True,False,
ALT-20251229-000412,2025-12-29,367,Sevilla,Commodities,Categoria C1,Categoria C1,Anestesia,capture_window,"Cliente promiscuo: capturado 27% del potencial; €2,485 de demanda desviada a competencia",promiscuous,near_loyal,stable,High,1573.3846142885204,2484.5564,0.7,0.9046654389195826,delegado,7,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""near_loyal"", ""trend"": ""stable"", ""share_of_potential"": 0.2713996316758748, ""potencial_h"": 3410.04, ""volume_eur_current"": 925.4836, ""volume_eur_baseline"": 922.4378, ""recency_days"": 231.0, ""conversion_probability"": 0.9046654389195826}",True,False,
ALT-20251229-000413,2025-12-29,1000100273,Valencia,Commodities,Categoria C1,Categoria C1,Anestesia,capture_window,"Cliente promiscuo: capturado 18% del potencial; €3,725 de demanda desviada a competencia",promiscuous,moderate,stable,High,1571.135775587477,3724.7936000000004,0.7,0.6025782688766114,delegado,7,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""moderate"", ""trend"": ""stable"", ""share_of_potential"": 0.1807734806629834, ""potencial_h"": 4546.72, ""volume_eur_current"": 821.9264, ""volume_eur_baseline"": 860.0459999999999, ""recency_days"": 28.0, ""conversion_probability"": 0.6025782688766114}",True,False,
ALT-20251229-000414,2025-12-29,37148,Granada,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),churn_risk,"Cliente sistemático deteriorándose: €257 vs esperado €1,008",systematic_deterioration,,declining,High,1569.1176600000003,3003.0960000000005,0.95,0.55,delegado,7,"{""pattern"": ""systematic_deterioration"", ""trend"": ""declining"", ""recency_days"": 28.0, ""frequency_recent"": 1, ""frequency_baseline"": 4, ""volume_recent"": 256.9776, ""expected_vol_recent"": 1007.7516, ""mean_interpurchase_days"": 77.77272727272727, ""lifetime_volume"": 15172.5114, ""conversion_probability"": 0.55}",True,False,
ALT-20251229-000415,2025-12-29,1000101121,Madrid,Commodities,Categoria C1,Categoria C1,Anestesia,capture_window,"Cliente promiscuo: capturado 27% del potencial; €2,489 de demanda desviada a competencia",promiscuous,near_loyal,new,High,1568.4121958723142,2489.2036,0.7,0.9001227747084101,delegado,7,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""near_loyal"", ""trend"": ""new"", ""share_of_potential"": 0.270036832412523, ""potencial_h"": 3410.04, ""volume_eur_current"": 920.8364, ""volume_eur_baseline"": 0.0, ""recency_days"": 31.0, ""conversion_probability"": 0.9001227747084101}",True,False,
ALT-20251229-000416,2025-12-29,1000071556,Madrid,Commodities,Categoria C2,Categoria C2,Bioseguridad,churn_risk,"Caída sostenida: €4,328→€1,655",churn_risk_dropping,loyal,declining,High,1563.9917670000002,2673.4902,0.9,0.65,delegado,7,"{""segment"": ""churn_risk_dropping"", ""loyalty_tier"": ""loyal"", ""trend"": ""declining"", ""share_of_potential"": 1.5229190751445087, ""potencial_h"": 1086.44, ""volume_eur_current"": 1654.5602000000001, ""volume_eur_baseline"": 4328.0504, ""recency_days"": 19.0, ""conversion_probability"": 0.65}",True,False,
ALT-20251229-000417,2025-12-29,1000100157,Valencia,Commodities,Categoria C1,Categoria C1,Anestesia,churn_risk,"Caída sostenida: €3,551→€886",churn_risk_dropping,loyal,declining,High,1559.2525650000002,2665.389,0.9,0.65,delegado,7,"{""segment"": ""churn_risk_dropping"", ""loyalty_tier"": ""loyal"", ""trend"": ""declining"", ""share_of_potential"": 0.3984745762711865, ""potencial_h"": 2223.12, ""volume_eur_current"": 885.8568, ""volume_eur_baseline"": 3551.2458, ""recency_days"": 206.0, ""conversion_probability"": 0.65}",True,False,
ALT-20251229-000418,2025-12-29,1000101094,Cádiz,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),silent,"Cliente sistemático silencioso: ~€6,449/año en histórico, sin compra 315d",systematic_silent,,declining,High,1558.7662875697615,6449.274492592593,0.6301369863013699,0.3835616438356164,delegado,7,"{""pattern"": ""systematic_silent"", ""trend"": ""declining"", ""recency_days"": 315.0, ""frequency_recent"": 0, ""frequency_baseline"": 1, ""volume_recent"": 0.0, ""expected_vol_recent"": 2479.0614, ""mean_interpurchase_days"": 90.0, ""lifetime_volume"": 4770.6962, ""conversion_probability"": 0.3835616438356164}",True,False,
ALT-20251229-000419,2025-12-29,12329,A Coruña,Commodities,Categoria C1,Categoria C1,Anestesia,capture_window,"Cliente promiscuo: capturado 18% del potencial; €3,734 de demanda desviada a competencia",promiscuous,moderate,declining,High,1556.6332698844383,3734.4962000000005,0.7,0.5954650092081031,delegado,7,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""moderate"", ""trend"": ""declining"", ""share_of_potential"": 0.17863950276243093, ""potencial_h"": 4546.72, ""volume_eur_current"": 812.2238, ""volume_eur_baseline"": 1276.5042, ""recency_days"": 269.0, ""conversion_probability"": 0.5954650092081031}",True,False,
ALT-20251229-000420,2025-12-29,6208,Sta.Cruz Tenerife,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),silent,"Cliente sistemático silencioso: ~€2,857/año en histórico, sin compra 227d",systematic_silent,,declining,Medium,1554.9735357170105,2857.24028047968,0.8712328767123287,0.6246575342465753,delegado,30,"{""pattern"": ""systematic_silent"", ""trend"": ""declining"", ""recency_days"": 227.0, ""frequency_recent"": 0, ""frequency_baseline"": 3, ""volume_recent"": 0.0, ""expected_vol_recent"": 716.3653090909091, ""mean_interpurchase_days"": 83.38888888888889, ""lifetime_volume"": 11749.9114, ""conversion_probability"": 0.6246575342465753}",True,False,
ALT-20251229-000421,2025-12-29,36609,La Rioja,Commodities,Categoria C1,Categoria C1,Anestesia,capture_window,"Cliente promiscuo: capturado 27% del potencial; €2,504 de demanda desviada a competencia",promiscuous,near_loyal,declining,High,1551.9103263235113,2504.4326,0.7,0.8852363413136893,delegado,7,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""near_loyal"", ""trend"": ""declining"", ""share_of_potential"": 0.2655709023941068, ""potencial_h"": 3410.04, ""volume_eur_current"": 905.6074, ""volume_eur_baseline"": 1425.3716, ""recency_days"": 116.0, ""conversion_probability"": 0.8852363413136893}",True,False,
ALT-20251229-000422,2025-12-29,1000077299,Cádiz,Commodities,Categoria C1,Categoria C1,Anestesia,capture_window,"Cliente promiscuo: capturado 26% del potencial; €2,510 de demanda desviada a competencia",promiscuous,near_loyal,declining,High,1545.324544198895,2510.43,0.7,0.8793738489871088,delegado,7,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""near_loyal"", ""trend"": ""declining"", ""share_of_potential"": 0.2638121546961326, ""potencial_h"": 3410.04, ""volume_eur_current"": 899.61, ""volume_eur_baseline"": 1313.9958, ""recency_days"": 319.0, ""conversion_probability"": 0.8793738489871088}",True,False,
ALT-20251229-000423,2025-12-29,33825,Barcelona,Commodities,Categoria C1,Categoria C1,Anestesia,churn_risk,"Caída sostenida: €3,225→€591",churn_risk_dropping,moderate,declining,High,1541.2325759999997,2634.5855999999994,0.9,0.65,delegado,7,"{""segment"": ""churn_risk_dropping"", ""loyalty_tier"": ""moderate"", ""trend"": ""declining"", ""share_of_potential"": 0.17318600368324127, ""potencial_h"": 3410.04, ""volume_eur_current"": 590.5712000000001, ""volume_eur_baseline"": 3225.1567999999997, ""recency_days"": 19.0, ""conversion_probability"": 0.65}",True,False,
ALT-20251229-000424,2025-12-29,41423,Cádiz,Commodities,Categoria C1,Categoria C1,Anestesia,capture_window,"Cliente promiscuo: capturado 26% del potencial; €2,514 de demanda desviada a competencia",promiscuous,near_loyal,new,High,1541.0573822154697,2514.2922,0.7,0.8755985267034992,delegado,7,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""near_loyal"", ""trend"": ""new"", ""share_of_potential"": 0.26267955801104975, ""potencial_h"": 3410.04, ""volume_eur_current"": 895.7478000000001, ""volume_eur_baseline"": 0.0, ""recency_days"": 54.0, ""conversion_probability"": 0.8755985267034992}",True,False,
ALT-20251229-000425,2025-12-29,1000101738,Valencia,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),churn_risk,"Cliente sistemático deteriorándose: €824 vs esperado €1,561",systematic_deterioration,,declining,High,1539.7780652000001,2946.9436654545457,0.95,0.55,delegado,7,"{""pattern"": ""systematic_deterioration"", ""trend"": ""declining"", ""recency_days"": 62.0, ""frequency_recent"": 1, ""frequency_baseline"": 7, ""volume_recent"": 823.9046, ""expected_vol_recent"": 1560.6405163636364, ""mean_interpurchase_days"": 37.57142857142857, ""lifetime_volume"": 5592.5284, ""conversion_probability"": 0.55}",True,False,
ALT-20251229-000426,2025-12-29,1000056276,Valencia,Commodities,Categoria C1,Categoria C1,Anestesia,capture_window,"Cliente promiscuo: capturado 26% del potencial; €2,517 de demanda desviada a competencia",promiscuous,near_loyal,declining,High,1538.375679864948,2516.71,0.7,0.8732351135666054,delegado,7,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""near_loyal"", ""trend"": ""declining"", ""share_of_potential"": 0.2619705340699816, ""potencial_h"": 3410.04, ""volume_eur_current"": 893.33, ""volume_eur_baseline"": 1667.9366, ""recency_days"": 103.0, ""conversion_probability"": 0.8732351135666054}",True,False,
ALT-20251229-000427,2025-12-29,25523,Sevilla,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),opportunity_spike,"Pico anómalo: €10,896 vs esperado €3,225 — investigar oportunidad",systematic_spike,,improving,Medium,1534.21656,7671.0828,0.4,0.5,delegado,30,"{""pattern"": ""systematic_spike"", ""trend"": ""improving"", ""recency_days"": 18.0, ""frequency_recent"": 4, ""frequency_baseline"": 7, ""volume_recent"": 10895.8628, ""expected_vol_recent"": 3224.78, ""mean_interpurchase_days"": 40.3125, ""lifetime_volume"": 30986.4306, ""conversion_probability"": 0.5}",True,False,
ALT-20251229-000428,2025-12-29,66,Sevilla,Commodities,Categoria C1,Categoria C1,Anestesia,capture_window,"Cliente promiscuo: capturado 26% del potencial; €2,521 de demanda desviada a competencia",promiscuous,near_loyal,improving,High,1533.9701835334558,2520.6664,0.7,0.869367710251688,delegado,7,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""near_loyal"", ""trend"": ""improving"", ""share_of_potential"": 0.2608103130755064, ""potencial_h"": 3410.04, ""volume_eur_current"": 889.3735999999999, ""volume_eur_baseline"": 355.8248, ""recency_days"": 59.0, ""conversion_probability"": 0.869367710251688}",True,False,
ALT-20251229-000429,2025-12-29,1000101428,Sevilla,Commodities,Categoria C1,Categoria C1,Anestesia,capture_window,"Cliente promiscuo: capturado 26% del potencial; €2,521 de demanda desviada a competencia",promiscuous,near_loyal,improving,High,1533.7598636734192,2520.8548,0.7,0.8691835481890731,delegado,7,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""near_loyal"", ""trend"": ""improving"", ""share_of_potential"": 0.2607550644567219, ""potencial_h"": 3410.04, ""volume_eur_current"": 889.1852, ""volume_eur_baseline"": 637.1688, ""recency_days"": 47.0, ""conversion_probability"": 0.8691835481890731}",True,False,
ALT-20251229-000430,2025-12-29,1000075727,Valencia,Commodities,Categoria C1,Categoria C1,Anestesia,capture_window,"Cliente promiscuo: capturado 26% del potencial; €2,524 de demanda desviada a competencia",promiscuous,near_loyal,declining,High,1530.036203403315,2524.1832,0.7,0.8659300184162063,delegado,7,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""near_loyal"", ""trend"": ""declining"", ""share_of_potential"": 0.2597790055248619, ""potencial_h"": 3410.04, ""volume_eur_current"": 885.8568, ""volume_eur_baseline"": 1419.0602, ""recency_days"": 27.0, ""conversion_probability"": 0.8659300184162063}",True,False,
ALT-20251229-000431,2025-12-29,1000100388,Vizcaya,Commodities,Categoria C1,Categoria C1,Anestesia,capture_window,"Cliente promiscuo: capturado 26% del potencial; €2,524 de demanda desviada a competencia",promiscuous,near_loyal,stable,High,1530.036203403315,2524.1832,0.7,0.8659300184162063,delegado,7,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""near_loyal"", ""trend"": ""stable"", ""share_of_potential"": 0.2597790055248619, ""potencial_h"": 3410.04, ""volume_eur_current"": 885.8568, ""volume_eur_baseline"": 774.0414, ""recency_days"": 26.0, ""conversion_probability"": 0.8659300184162063}",True,False,
